y_pred,y_proba_0,y_proba_1,y_proba_2,y_proba_3,y_proba_4,y_proba_5,y_proba_6,y_proba_7,y_proba_8,y_proba_9,y_proba_10,y_proba_11,y_proba_12,y_proba_13,y_proba_14,y_proba_15,y_proba_16,y_proba_17,y_proba_18,y_proba_19,y_proba_20,y_proba_21,y_proba_22,y_proba_23,y_proba_24,y_proba_25,y_proba_26,y_proba_27
25,0.060766745,0.0025449297,0.009229419,0.0027478402,0.0136178015,0.0034537334,0.0027392153,0.00076072663,0.0038523471,0.008523591,0.0006701651,0.0020352935,0.0014888434,0.0014006738,0.026885638,0.026453389,0.0038815506,0.010091556,0.0007627251,0.003828241,0.0020308653,0.0013941117,0.0010936415,0.00046599068,0.0019728078,0.8033285,0.0028021154,0.0011774872
4,0.004476292,0.0007303305,0.00015841797,0.00061842526,0.97009605,0.0020639405,0.00067812245,0.0002678079,0.0011972422,0.0029399218,0.00025599854,0.0008271133,0.0001290565,0.0002688907,0.00045839517,0.005442524,0.00050042407,0.0013834081,0.00012269245,0.00047441278,0.00064765866,0.00044617732,0.00011858306,0.0001032453,0.0002592625,0.0013603895,0.003784093,0.00019107177
8,0.0060473843,0.001973724,0.00045055998,0.0022281238,0.31439674,0.003962813,0.0038535662,0.0009576281,0.38468874,0.0059828865,0.00029126118,0.054832693,0.0004053333,0.0048675723,0.00072234287,0.17044008,0.0010046384,0.0055656317,0.00038318985,0.0022507994,0.0009116972,0.0011577877,0.00023969988,0.00024121153,0.0061781397,0.018220626,0.0067014745,0.0010435857
4,0.0024619102,0.0010721877,0.0002634503,0.001711265,0.7248555,0.0028017599,0.0009995847,0.00032585053,0.0013986184,0.22942102,0.00013091906,0.0005590367,0.0004316094,0.0005233457,0.00044675553,0.0070206067,0.00024593135,0.0019119183,0.0006302811,0.00088687905,0.00053501665,0.00012973149,0.00010746989,0.00014304544,0.0011848704,0.013459809,0.006130242,0.00021146493
4,0.012457665,0.00025592165,6.2359824e-05,0.00027454525,0.97580636,0.0009932447,0.00015245126,5.5536377e-05,0.00046521198,0.001055996,5.4249263e-05,0.0023041363,7.782224e-05,0.00021330098,0.00056169496,0.0009173769,0.00016430627,0.0007073474,5.466953e-05,0.00013265814,0.0009569439,0.00015316914,3.7814272e-05,6.046854e-05,0.00054645684,0.0006325152,0.0007337514,0.00011202685
4,0.0107093295,0.0020341934,0.00076230726,0.003921141,0.64061105,0.014925045,0.0031317268,0.0005469266,0.0042126477,0.00421019,0.00036849867,0.030383727,0.001176611,0.0021672137,0.0010610819,0.02794124,0.0011606467,0.0027587933,0.00069542043,0.001337251,0.0022017937,0.0012160492,0.00040578932,0.00043809615,0.012582617,0.0031372088,0.22485454,0.001048832
4,0.0011601707,0.00035142002,9.360906e-05,0.0003360935,0.99118805,0.00047004444,0.00022735757,0.000115095674,0.00029267417,0.0012725492,2.6646645e-05,0.00018800779,7.4771786e-05,0.00012251754,8.1280894e-05,0.0013931764,0.00014063016,0.0004959645,5.4245374e-05,0.00012578328,0.00010317452,0.00011705375,3.1495903e-05,2.9273288e-05,0.00013145943,0.0005342402,0.00079287135,5.036431e-05
4,0.0134949945,0.0011898329,0.00042523514,0.001245014,0.81239176,0.0025298735,0.0017717354,0.00040332822,0.099956766,0.0036544346,0.00089084206,0.0012832482,0.0003482853,0.0006635504,0.0043815216,0.039345015,0.0016267805,0.0022213832,0.0003147045,0.00068257,0.0013281233,0.0012753155,0.0005047477,0.00016966125,0.00059700885,0.0036278497,0.0031719408,0.0005044666
4,0.09062452,0.00045801591,0.0001342177,0.0014555606,0.881457,0.0012673668,0.0010737359,0.0002040283,0.0027703543,0.0010511831,0.00013490439,0.0056926683,0.00032656747,0.00039985485,0.0012214147,0.004747957,0.00037601526,0.0007231723,0.000152253,0.00032401868,0.00042044334,0.00066031975,0.00010014044,0.00012501483,0.00036414925,0.0011045139,0.0022877122,0.00034291213
4,0.0016292116,0.00023049965,4.1238636e-05,0.000272679,0.97341657,0.00071317493,0.00016694209,4.2312622e-05,0.0002418211,0.00013580143,5.1220064e-05,0.017145328,5.269655e-05,0.00013769632,0.00026903045,0.0018888705,7.4648946e-05,0.0003476987,3.2367367e-05,0.00016545711,9.324839e-05,9.2365975e-05,3.1565276e-05,4.2480948e-05,0.0009782119,0.00039207737,0.0012490764,6.560099e-05
4,0.025040897,0.007267495,0.0009289209,0.010241931,0.44275284,0.012307567,0.0037287986,0.0012762168,0.012706778,0.018093845,0.0008325908,0.009391474,0.0007935926,0.014601127,0.0038929547,0.040084943,0.0021778513,0.0048038918,0.0011298527,0.004121494,0.0033652403,0.0027189502,0.00060398155,0.00052077597,0.008924337,0.006326133,0.35910514,0.0022603143
4,0.000668786,0.00034137588,6.9697715e-05,0.0001006369,0.9890354,0.00038774495,0.00010289157,0.00014502414,0.00018266696,0.0011173564,3.22154e-05,0.00021677846,9.495925e-05,0.00025767885,0.00019778982,0.005114733,0.000113557304,0.00019561061,6.8246205e-05,5.7807505e-05,0.00019069244,0.0001170693,2.3530707e-05,3.6510264e-05,0.00019614713,0.00034713786,0.0005108354,7.7086406e-05
4,0.004150047,0.0001816895,4.693244e-05,0.00022195176,0.9880586,0.00022248965,0.00012039203,9.620062e-05,0.0003655142,0.00022874276,2.1901049e-05,0.00010304592,5.0879815e-05,0.000186995,0.00026855245,0.003091528,4.5599016e-05,0.00045817607,2.6952832e-05,0.00015102056,7.009298e-05,0.00016971928,2.1708925e-05,2.3731956e-05,9.865341e-05,0.00057033065,0.0008535616,9.4949995e-05
4,0.0029808197,0.0015466517,0.00021269615,0.0018777727,0.960234,0.0037271727,0.0010356156,0.00019967675,0.0010366789,0.0017586568,0.00011745727,0.0013257592,0.00049909315,0.00053470687,0.00020465735,0.009860181,0.00048164686,0.0017830583,0.00022553804,0.00085357705,0.0004096648,0.00045088018,0.000115014525,0.00010941071,0.00072935846,0.0025701139,0.0046791774,0.00044087175
0,0.82336396,0.0022883883,0.0016427545,0.0020020015,0.010244838,0.014670128,0.0028057257,0.0005446568,0.0060032182,0.0035406866,0.000496838,0.003696161,0.00073554023,0.005445516,0.061157763,0.025965113,0.0011480179,0.008378811,0.00084475713,0.004108277,0.0013749087,0.001304161,0.0003986444,0.00040438553,0.0012174107,0.009263581,0.0062903175,0.0006636455
4,0.07989954,0.00292927,0.0016495477,0.0046564583,0.7666667,0.010161798,0.0036032768,0.0013857454,0.0049654655,0.005044719,0.0007834779,0.0026611078,0.0009323474,0.0025431525,0.004992781,0.06690759,0.001515101,0.006344069,0.0012172017,0.0028014164,0.0036414075,0.0017536518,0.00089662033,0.00053376553,0.0011783851,0.010701626,0.009035256,0.0005985078
8,0.015949743,0.00318811,0.00235972,0.0014344072,0.14206727,0.015704954,0.0013085749,0.00074800506,0.42565882,0.0607462,0.00029557786,0.002376108,0.0022530332,0.0011683734,0.0040708394,0.03073491,0.0038791508,0.002170607,0.0013049893,0.0010669497,0.002486784,0.0004159025,0.0003160625,0.00025299087,0.0029228872,0.2639052,0.010556444,0.00065742666
4,0.0049186065,0.0001280423,4.8846854e-05,0.00022783164,0.9867186,0.00081110967,0.00017055047,6.1483835e-05,0.0002245503,0.00017645939,6.61584e-05,0.0014401277,7.0634975e-05,0.00018728538,0.00027591642,0.0020918185,8.878201e-05,0.0002918355,6.008993e-05,0.00016372862,0.00022303176,0.00011887464,3.420776e-05,5.764894e-05,0.00020112266,0.00040689003,0.0006578233,7.797015e-05
15,0.1381626,0.00721024,0.0036431819,0.005277802,0.018858995,0.017801601,0.008407193,0.0022538214,0.012970037,0.021308856,0.0017673455,0.011639967,0.0052122106,0.04182207,0.0075061424,0.5054754,0.0061790994,0.0225259,0.0022531084,0.020471549,0.0055904374,0.008724716,0.0024706875,0.0016008787,0.007023749,0.030743424,0.08116181,0.0019372433
4,0.01734757,0.001347752,0.00087348867,0.002414981,0.8520302,0.005316397,0.0024408395,0.000411627,0.0019745738,0.0030357235,0.00029931852,0.00250804,0.0003893313,0.0012509819,0.003393919,0.069129296,0.0009047857,0.008848904,0.0004813261,0.0011198054,0.0027938285,0.0011401705,0.00023159651,0.0002484386,0.0048467047,0.008544151,0.0063642114,0.00031211323
4,0.012322016,0.0009984903,0.00022112193,0.0013759206,0.95745116,0.0011003779,0.0007774964,0.00036650855,0.00066299795,0.0034389717,7.647726e-05,0.0018592287,0.00030757938,0.0005457325,0.0017116278,0.005365502,0.00031491966,0.0034000752,0.0002792946,0.00038098017,0.001116063,0.00035976825,6.7787085e-05,7.598399e-05,0.0012965294,0.0016000705,0.0024325429,9.497646e-05
4,0.0040151477,0.0006177344,0.00015434518,0.00046632928,0.9784895,0.0007402565,0.0009092963,0.00086992263,0.0006653252,0.0028261028,6.8492736e-05,0.0004157713,0.0002930977,0.00038321246,0.00049683807,0.0016589699,0.00045440043,0.0008296483,0.00018783404,0.000517948,0.00017217743,0.00032979905,6.8623245e-05,8.4722546e-05,0.0008852785,0.0018342058,0.0014195876,0.00014539085
8,0.0009278767,0.0025890523,0.00035497558,0.00048483332,0.0050272504,0.0041637844,0.0011011029,0.0013801398,0.87039983,0.046665538,0.0001456253,0.0023079866,0.0008650899,0.00048008413,0.00036076288,0.005930914,0.00081099354,0.0011370219,0.0009941144,0.0014434365,0.00030764184,0.00055674167,0.00017256397,0.00022537427,0.045089856,0.0019315315,0.0038062576,0.00033969007
9,0.002269612,0.0075537767,0.0010765305,0.0070348573,0.015548777,0.004143052,0.003287848,0.0010846598,0.010509402,0.742107,0.0007222699,0.0025751179,0.0017546733,0.0006024547,0.0018218366,0.12294374,0.0017625055,0.020411298,0.00299822,0.013553247,0.0009886057,0.0015481107,0.000566244,0.0008142832,0.0048293644,0.022547403,0.0033098327,0.0016352788
15,0.0121998945,0.036666147,0.0053758714,0.06950788,0.05774303,0.01630684,0.03166807,0.0037580347,0.036380965,0.105285265,0.003241444,0.030552544,0.004708891,0.0024201365,0.004966717,0.12472752,0.01096365,0.10871337,0.005048127,0.06051357,0.007508439,0.007955092,0.002391914,0.0043103215,0.030800356,0.093871854,0.109442875,0.012971167
4,0.0018381005,0.000115961106,5.281156e-05,0.00011541234,0.9906741,0.00089285994,0.00013074689,6.0695776e-05,0.00018832435,0.00017954122,3.383484e-05,0.001097626,6.5930966e-05,0.00024289449,0.00019092808,0.0012761744,8.6151886e-05,0.0006082949,3.5109566e-05,0.00010282925,0.00048439117,0.00011876937,2.680881e-05,5.1763724e-05,0.00027121193,0.00044100906,0.00048000045,0.00013767085
4,0.014832759,0.0029290472,0.0009034418,0.003500429,0.46593252,0.0039278427,0.005629525,0.0006669914,0.0018357955,0.0015517455,0.00064248143,0.0015804514,0.00059967,0.009208699,0.0034093438,0.43185562,0.002218719,0.0061464533,0.000760558,0.0018858132,0.017627973,0.0015302717,0.0002854523,0.00026245133,0.0013997637,0.0075474163,0.010941617,0.00038711223
4,0.0046046525,0.0001630669,6.230808e-05,0.00015306538,0.98790735,0.0010322661,0.00016390429,6.457781e-05,0.00027030363,0.00013950684,7.3596515e-05,0.0008441312,6.674119e-05,0.0001763932,0.00025290472,0.0014698151,9.243449e-05,0.0002019887,3.9129674e-05,0.00022605399,0.0001784541,0.0001497585,3.6606503e-05,5.4291777e-05,0.00026552458,0.00078757474,0.00041776308,0.00010580196
0,0.24305081,0.007827253,0.0037825364,0.011336907,0.07048855,0.025910787,0.008028137,0.0038093925,0.014093695,0.022483386,0.0019194537,0.18003047,0.003480252,0.007854947,0.02841282,0.1197286,0.005382061,0.040283583,0.00363703,0.02069274,0.01795695,0.008352707,0.0016840012,0.0014087248,0.073812656,0.025802553,0.046541195,0.0022077917
0,0.20824963,0.015141152,0.007591191,0.016850822,0.03233737,0.04910926,0.011652444,0.0052887737,0.018209973,0.015752349,0.0024020697,0.023195451,0.0083114365,0.07724157,0.064759366,0.1272834,0.0066860733,0.045457322,0.006061112,0.056325372,0.024023667,0.008539467,0.0028410538,0.002191277,0.048442837,0.046718776,0.06502343,0.0043133167
4,0.0153461695,0.002764557,0.000473033,0.0026543466,0.9185271,0.0040460485,0.0009750224,0.0005301802,0.011289879,0.0045486502,0.00018156091,0.0014715688,0.0004031622,0.0018923783,0.0014300935,0.007882298,0.0008347137,0.0016108165,0.0003371596,0.0011949071,0.00047779494,0.0018026152,0.00020383584,0.00020969304,0.00087962614,0.0023680856,0.014609772,0.0010550199
4,0.005071391,0.00037105245,0.0010929224,0.00052615977,0.8546196,0.0011419329,0.0006311454,0.0002705046,0.00053932116,0.032344352,6.092472e-05,0.00038270865,0.00013855516,0.00036147737,0.0030340531,0.020957705,0.00038719148,0.0015401707,0.00011894129,0.00034517274,0.00032928478,0.00010304541,0.00017429848,6.709419e-05,0.00040209512,0.07366733,0.0010856433,0.00023592169
4,0.004777955,0.0010583018,0.00011234154,0.00088702625,0.9701263,0.0038795515,0.000968739,0.00031035478,0.0025982938,0.0032418242,6.087835e-05,0.0009699878,0.0002585639,0.00027270726,0.00060712016,0.0013745163,0.00028674045,0.0007813458,7.5489545e-05,0.00056934834,0.0003008822,0.00044664333,6.0662525e-05,6.1878694e-05,0.00044843464,0.00088616303,0.004403308,0.00017455594
25,0.0054344106,0.014846099,0.0049327863,0.022246048,0.10665987,0.006138474,0.02496726,0.0042750305,0.02918546,0.053949118,0.002963106,0.010121348,0.015428099,0.0025169891,0.012869398,0.11037965,0.010310865,0.21093662,0.004300416,0.016946256,0.00772414,0.008036597,0.004039549,0.002538757,0.012593247,0.26018426,0.03075234,0.0047238013
4,0.004293,0.0012215473,0.0003888947,0.00091243914,0.91790843,0.0063253525,0.00095335516,0.0002068416,0.0014167002,0.0014535876,0.0001274956,0.0008900538,0.0002541343,0.0043088347,0.0035712076,0.039159987,0.00038773258,0.0017419271,0.00028747227,0.0008784981,0.0006965572,0.00050640566,0.00013621653,0.000189352,0.0016421311,0.0028671892,0.006878665,0.00039602938
4,0.0027066807,0.0010686967,0.00031324677,0.0050663785,0.9270003,0.005324342,0.001813581,0.0002603193,0.0012145375,0.00160605,0.00017192587,0.001608174,0.00022527296,0.0005995235,0.00036513666,0.026422143,0.00045224783,0.0015677493,0.00031250235,0.0008178794,0.00034102995,0.00063932576,0.00016344346,0.00019872174,0.001020388,0.005907321,0.012537229,0.00027572346
25,0.004357872,0.002525467,0.0053056213,0.0014929107,0.0046251705,0.0030268834,0.0020783574,0.00078172184,0.26130012,0.004044292,0.00019706103,0.00090087374,0.002109,0.0010363162,0.00067961874,0.015718902,0.0009741255,0.007284267,0.00029724187,0.005512643,0.0011850925,0.0014246806,0.00023871187,0.00023305851,0.01699898,0.65083754,0.0045914315,0.00024210042
4,0.0007437143,0.0014270544,0.0005621398,0.0002173924,0.7604189,0.0007306024,0.0004953935,0.00020013284,0.104941055,0.0024318206,4.7710342e-05,0.00030784306,0.00097282935,0.00019860039,9.323574e-05,0.0026951926,0.0005038787,0.0005844563,7.784709e-05,0.00031579682,0.00027650746,0.00016140663,5.2513773e-05,5.0674433e-05,0.0012688425,0.118441716,0.0016851991,9.760823e-05
4,0.02648185,0.0004607896,0.00021893256,0.000730847,0.94815576,0.0009812181,0.00063393934,0.00016681738,0.0011395878,0.0015974574,9.8298355e-05,0.003869364,0.00016594089,0.00051525555,0.0017346407,0.004586827,0.00027913006,0.001627061,0.0001954639,0.000506618,0.00055233855,0.00042087014,0.000114216804,0.00010095047,0.0006220407,0.0010901238,0.0027355806,0.00021813059
4,0.0013840958,0.00017926712,0.00023765687,0.00029231264,0.9041505,0.00091669074,0.00016964239,0.00012486786,0.00020247904,0.0005745867,2.787946e-05,0.00019412939,0.00011219576,0.00030150017,0.00024201673,0.0014037122,0.00018270226,0.0010287226,3.432131e-05,0.00010318555,8.522023e-05,0.0001278673,4.558597e-05,3.9533843e-05,0.0005816176,0.086936355,0.00027261217,4.87171e-05
